"","S01","S02","S03","S04","S05","S07","S08","S09","S10","S11","S12","S14","S15","S17","S18","S20","S21","S23","S24","S25","S26","S27","S28","S29","S30","S31","S32","S34","S35","S37","S38","S40","S41","S42","S43","S44","S45","S46","S47","S49","S50","S51","S52","S53","S54","S55"
"4a957a4c7f00f4479c0accedce06c687",3.19219685213922,1.89167220867509,3.1700288184438,1.86211483041454,1.24140988694303,3.19219685213922,1.61826645976502,1.2561885760733,1.87689351954482,0.849774624990763,0.694598389122885,1.24879923150817,1.24140988694303,1.15273775216138,0.347299194561442,0,0.162577593851611,0.110840168477056,0.184747265740467,0.30296312717062,0.384245917387128,0.665041010862337,0,0.391635261952265,0.894110692381586,0.487696741299047,0.30296312717062,0,0,0,0.17734426956329,0,0,0.25123771521466,0.214290992388975,0.229069681519249,0,0,0,0,0,0,0,0,0,0
"6e59990cc15443d9cda22a510ca3542b",0.288184438040346,0,0,0,0,0,0.17734426956329,0.546811497820143,0.472918052168773,0,0,0,0,0.273405748910072,0.221680336954112,0,0.421223765888265,0.332520505431168,0.288205734555129,0.716766422818296,0.568979531515555,0.539422153255006,0.30296312717062,0.406413951082539,0.376856572821991,0.591147565210966,0.376856572821991,0.384302712290296,0.16260162601626,0.546811497820143,0.495086085864184,0.325131160866031,0.421192640212813,0.435971329343087,0.561590186950418,0.42858198477795,0.598536909776103,0.347299194561442,0.628279991130165,0.465528707603636,0.443426206488803,0.443360673908224,0.458139363038499,0.650262321732062,0.517254119559595,0.465528707603636
"f1f7c5414ecbecb00bdd9b56eb5d6353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155176235867879,0.694649719184156,0.628094288036651,0.50251256281407,0.0812827902165078,0.0147786891302741,0.0591147565210966,0.628094288036651,0,0,0,0.192122958693564,0.975537654275368,0.110864745011086,0.879332003251312,0.620704943471514,0.169954924998153,0.502475430429321,0.0443360673908224,0.362077883691717,0.30296312717062,0.25123771521466,0.591147565210966,1.01263951511568,0.812827902165078,0.990318527824994,1.12318037390084,0.679819699992611,0.871942658686175,0.945836104337545,0.199512303258701
"55a27bfa2c4f9ae542ba376b52f7a671",0.613315598906377,0.628094288036651,0.665041010862337,0.886721347816449,0.864553314121038,1.03450823911919,0.78327052390453,0.753713145643981,0.798049213034804,0.347299194561442,0.60592625434124,0.465528707603636,1.02711889455405,0.694598389122885,0.354688539126579,0.332520505431168,0.199527046999704,0.184733614128427,0.184747265740467,0.413803295647676,0.871942658686175,0.435971329343087,0.0221680336954112,1.73649597280721,1.455700879332,0.953225448902682,0.487696741299047,0.0665139309733205,0.0369549150036955,0.103450823911919,0.169954924998153,0.325131160866031,0.288184438040346,0.258627059779798,0.214290992388975,0.155176235867879,0.243848370649523,0.0295573782605483,0.0295661172296548,0.0443360673908224,0.0443426206488804,0.0665041010862337,0.0443360673908224,0.0812827902165078,0.0369467228256854,0.0665041010862337
"5b426e2663631cd9a0696c57f5459078",0.229069681519249,0.332520505431168,0.236459026084386,0.487696741299047,0.716766422818296,0.443360673908224,0.738934456513707,0.376856572821991,1.02711889455405,1.3744180891155,2.49759846301633,1.07884430651001,1.14534840759625,0.753713145643981,0.953225448902682,0.17734426956329,0.199527046999704,0.0812827902165078,0.155187703221992,0.901500036946723,0.968004138032956,0.583758220645829,0.0960614793467819,0.206901647823838,0.391635261952265,0.406413951082539,0.938446759772408,0.0591234941985071,0,0.0443360673908224,0.376856572821991,0.42858198477795,0.399024606517402,0.539422153255006,0.591147565210966,0.539422153255006,0.502475430429321,0,0.0886983516889644,0.0738934456513707,0.140418298721454,0,0,0.12561885760733,0.214290992388975,0.509864774994458
"28a09c1ad2e02d862bcb617fc93a9a0f",0.798049213034804,0.827606591295352,0.886721347816449,0.347299194561442,0.310352471735757,0.73154511194857,0.886721347816449,0.923668070642134,0.546811497820143,0.724155767383433,0.391635261952265,0.753713145643981,0.406413951082539,0.539422153255006,0.266016404344935,0.266016404344935,0.332545078332841,0.273405748910072,0.236476500147798,0.295573782605483,0.391635261952265,0.517254119559595,0.332520505431168,0.798049213034804,0.665041010862337,1.0566762728146,0.60592625434124,0.295617470992536,0.0443458980044346,0.184733614128427,0.258627059779798,0.169954924998153,0.266016404344935,0.369467228256854,0.258627059779798,0.229069681519249,0.317741816300894,0.155176235867879,0.206962820607584,0.214290992388975,0.133027861946641,0.273405748910072,0.221680336954112,0.214290992388975,0.369467228256854,0.266016404344935
"8d67c00f5f4fdf6444b670cef5569d86",1.14534840759625,1.52220498041824,1.44092219020173,1.15273775216138,0.990172171728368,1.61826645976502,1.16012709672652,1.20446316411734,1.08623365107515,0.399024606517402,0.679819699992611,0.628094288036651,0.694598389122885,0.953225448902682,0.443360673908224,0,0.206916937629323,0.192122958693564,0.125628140703518,0.576368876080692,0.310352471735757,0.399024606517402,0.310352471735757,0.495086085864184,0.399024606517402,0.487696741299047,0.450750018473361,0.214322666469588,0,0.184733614128427,0.236459026084386,0.391635261952265,0.236459026084386,0.266016404344935,0.266016404344935,0.362077883691717,0.199512303258701,0,0,0,0.140418298721454,0.0960614793467819,0,0.184733614128427,0.229069681519249,0.273405748910072
"cae0303bc784f598ab40433de06b1465",0,0,0,0,0,0,0,0,0,0.133008202172467,0,0.199512303258701,0,0,0.354688539126579,3.36954112170251,2.4903931421815,1.93600827606591,0.746378953591487,0.133008202172467,0.0960614793467819,0.110840168477056,1.49264760215769,0.0886721347816449,0.0443360673908224,0.140397546737604,0,0.620796689084325,0.0369549150036955,0.931057415207271,0.96061479346782,0.0591147565210966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dd7904afd9381a2ebca3be1a9bbf89a7",0.317741816300894,0.317741816300894,0.243848370649523,0,0.458139363038499,0.391635261952265,0,0.169954924998153,0,0.17734426956329,0.295573782605483,0.354688539126579,0,0.384245917387128,0,0.295573782605483,0.487732781554833,0.0960614793467819,0.251256281407035,0.295573782605483,0.162565580433016,0.391635261952265,0.620704943471514,0.406413951082539,0.672430355427474,0.435971329343087,0.347299194561442,0.266055723893282,0.303030303030303,0.546811497820143,0.347299194561442,0.12561885760733,0.169954924998153,0.221680336954112,0.325131160866031,0.310352471735757,0.30296312717062,0.42858198477795,0.790893635893266,0.546811497820143,0.48037839036287,0.628094288036651,0.532032808689869,0.266016404344935,0.243848370649523,0.384245917387128
"4cada2a6c7f901252e19bf24fab04d01",0,0,0.0738934456513707,0.820217246730215,0.406413951082539,0.598536909776103,0.0517254119559595,0.317741816300894,0.0960614793467819,0.42858198477795,0.110840168477056,2.85967634670805,0.55420084238528,0.923668070642134,0,0,0,0,0,0.701987733688022,1.94339762063105,1.02711889455405,0,0.517254119559595,1.72171728367694,0.886721347816449,0.295573782605483,0.0295617470992536,0,0,0.258627059779798,0.199512303258701,0.199512303258701,0.169954924998153,0.133008202172467,0.184733614128427,0.12561885760733,0,0,0,0,0,0,0,0,0
"4a3e19e8c0be519e8cf5cf89fd10c145",0.243848370649523,0,0.184733614128427,0.184733614128427,0.229069681519249,0.221680336954112,0.118229513042193,0.118229513042193,0.155176235867879,0.140397546737604,0.236459026084386,0.162565580433016,0.147786891302741,0.25123771521466,0.546811497820143,0.362077883691717,0.687259828554537,0.413803295647676,0.487732781554833,0.362077883691717,0.376856572821991,0.406413951082539,0.206901647823838,0.0738934456513707,0.376856572821991,0.155176235867879,0.443360673908224,0.192151356145148,0.147819660014782,0.133008202172467,0.539422153255006,0.443360673908224,0.495086085864184,0.502475430429321,0.280795093475209,0.406413951082539,0.413803295647676,0.310352471735757,0.288269642989134,0.243848370649523,0.206932229694775,0.229069681519249,0.184733614128427,0.332520505431168,0.339909849996305,0.421192640212813
"13652e1ba7d325a2b9b480993db846b6",0,0,0,0,0.280795093475209,0,0,0.0443360673908224,0,0.184733614128427,0,0,0,0.110840168477056,0.236459026084386,0.413803295647676,0.487732781554833,0.310352471735757,0.354714750221697,0.369467228256854,0.103450823911919,0.206901647823838,0.768491834774256,0.0812827902165078,0.162565580433016,0.17734426956329,0.266016404344935,0.443426206488803,1.03473762010347,0.421192640212813,0.362077883691717,0.169954924998153,0,0.266016404344935,0.118229513042193,0.288184438040346,0.214290992388975,0.812827902165078,0.310444230911376,0.598536909776103,0.280836597442909,0.362077883691717,0.709377078253159,0.332520505431168,0.229069681519249,0.399024606517402
"8ee58d599bce8a9d3fd6899ecb941489",0.532032808689869,0.376856572821991,0.332520505431168,0.30296312717062,0.310352471735757,0.687209044557748,0.842385280425626,0.546811497820143,0.568979531515555,0.221680336954112,0,0.502475430429321,0.399024606517402,0.509864774994458,0.332520505431168,0,0.22169671888856,0.110840168477056,0.125628140703518,0.539422153255006,0.339909849996305,0.472918052168773,0,0.642872977166925,0.546811497820143,0.509864774994458,0.354688539126579,0.125637425171828,0.103473762010347,0.12561885760733,0.30296312717062,0.229069681519249,0.280795093475209,0.362077883691717,0.266016404344935,0.243848370649523,0.273405748910072,0.236459026084386,0.229137408529825,0.0591147565210966,0.155199172271081,0,0.184733614128427,0.192122958693564,0.435971329343087,0.369467228256854
"dad8fc959274b22e61095ccabec2a0eb",0.975393482598094,1.33008202172467,1.30791398802926,0.103450823911919,0,1.03450823911919,1.20446316411734,1.70693859454666,1.15273775216138,0.236459026084386,0.30296312717062,0.583758220645829,0.931057415207271,0.916278726076997,0,0,0,0,0.0295595625184747,0.458139363038499,0.347299194561442,0.502475430429321,0,1.64043449346043,0.413803295647676,0.221680336954112,0.206901647823838,0.0886852412977607,0,0,0.155176235867879,0.155176235867879,0.155176235867879,0.118229513042193,0.25123771521466,0.147786891302741,0.221680336954112,0,0,0.0221680336954112,0,0,0,0.0369467228256854,0,0.0591147565210966
"144584647e8a458a0ec471bfa0f72fef",0,0,0.30296312717062,0.192122958693564,0,0,0,0,0.280795093475209,0.48030739673391,0.539422153255006,0.317741816300894,0.724155767383433,0.369467228256854,0.931057415207271,1.10840168477056,0.6724800472953,0.790659868469667,0.295595625184747,0.443360673908224,0.199512303258701,0.620704943471514,0.199512303258701,0.0812827902165078,0.229069681519249,0.871942658686175,0.450750018473361,0.310398344542162,0.0295639320029564,0.376856572821991,0.258627059779798,0.229069681519249,0.347299194561442,0.25123771521466,0.214290992388975,0.17734426956329,0.236459026084386,0.0295573782605483,0.147830586148274,0.0517254119559595,0.169980045820708,0.0960614793467819,0.0665041010862337,0.229069681519249,0.162565580433016,0.17734426956329
"379db1a541fbbf9c1afb38314514c40b",0,0,0,0,0,0,0,0,0,0.0738934456513707,0,0,0,0,0.78327052390453,2.94095913692456,1.87703221992315,2.04684844454297,0.665090156665681,0.0591147565210966,0,0.0738934456513707,0.650262321732062,0.0443360673908224,0,0.0295573782605483,0.12561885760733,0.376912275515483,0,0.369467228256854,0.362077883691717,0.0886721347816449,0.362077883691717,0,0.110840168477056,0.192122958693564,0.118229513042193,0,0.103481410303792,0,0.0517330574236937,0.0517254119559595,0,0.206901647823838,0.199512303258701,0
"0814ed311a8eee2e0b9aadf0bd7bffd5",0,0.280795093475209,0,1.46309022389714,2.4310943619301,0,0,0,0,0,0.317741816300894,0.199512303258701,0,0.532032808689869,0.894110692381586,0.709377078253159,0.421223765888265,0.243848370649523,0.598581140999113,0.0960614793467819,0.103450823911919,0.273405748910072,0.0886721347816449,0.295573782605483,0.568979531515555,0.458139363038499,0.310352471735757,0.206932229694775,0.16260162601626,0.184733614128427,0.539422153255006,0.169954924998153,0.184733614128427,0.273405748910072,0.295573782605483,0.472918052168773,0.199512303258701,0,0.103481410303792,0,0,0.103450823911919,0,0.280795093475209,0.184733614128427,0.273405748910072
"8d3aadee7acc710edc7b0a98727db1b4",0.384245917387128,0.288184438040346,0.184733614128427,1.36702874455036,1.6552131825907,0.184733614128427,0.502475430429321,0.110840168477056,0.214290992388975,0.421192640212813,0.17734426956329,0.133008202172467,0.0369467228256854,0.155176235867879,0.78327052390453,0.450750018473361,0.339934968962459,0.435971329343087,1.18977239136861,0.0665041010862337,0.0812827902165078,0.12561885760733,0.280795093475209,0.0147786891302741,0.0295573782605483,0.0665041010862337,0.295573782605483,0.310398344542162,0.192165558019217,0.258627059779798,0.465528707603636,0.103450823911919,0.0960614793467819,0.155176235867879,0.310352471735757,0.421192640212813,0.236459026084386,0.12561885760733,0.0813068223815507,0.192122958693564,0.133027861946641,0.12561885760733,0.155176235867879,0.266016404344935,0.266016404344935,0.0369467228256854
"d343b353ba373a0e9a0523c0edb62828",1.83994679671913,1.81777876302372,0.842385280425626,0.546811497820143,0.369467228256854,1.07884430651001,1.23402054237789,1.39658612281091,1.24140988694303,0.539422153255006,0.628094288036651,0.746323801078844,0.60592625434124,0.55420084238528,0,0,0,0,0,0.362077883691717,0.280795093475209,0.332520505431168,0,1.12318037390084,0.598536909776103,0.524643464124732,0.169954924998153,0,0,0,0,0.206901647823838,0,0.162565580433016,0.0591147565210966,0,0,0,0,0,0,0,0,0,0,0
"5cadf6e8aa308574d957ac359d4fe958",0.458139363038499,0.509864774994458,0.354688539126579,0.243848370649523,0,0.73154511194857,0.214290992388975,0.258627059779798,0.192122958693564,0.60592625434124,0.399024606517402,0.665041010862337,0.450750018473361,0.761102490209118,0.391635261952265,0.295573782605483,0.362104640851315,0.495086085864184,0.103458468814662,0.332520505431168,0.376856572821991,0.443360673908224,0.0886721347816449,0.214290992388975,0.435971329343087,1.01234020542378,0.280795093475209,0.214322666469588,0,0.25123771521466,0.266016404344935,0.236459026084386,0.162565580433016,0.184733614128427,0.199512303258701,0.199512303258701,0.0738934456513707,0.236459026084386,0.0517407051518959,0,0,0.110840168477056,0.0591147565210966,0.110840168477056,0.0812827902165078,0.192122958693564
"58c07fdbf3bb3f184417ce562dee777b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325131160866031,1.85472548584941,0.827667750517292,1.02711889455405,0.376884422110553,0.0960614793467819,0,0.155176235867879,0.768491834774256,0,0,0.00738934456513707,0.0886721347816449,0.465597516813244,0.0517368810051737,0.561590186950418,0.399024606517402,0.0443360673908224,0.280795093475209,0.0665041010862337,0.155176235867879,0.17734426956329,0.155176235867879,0.140397546737604,0.39914258260034,0.266016404344935,0.199541792919962,0.435971329343087,0.155176235867879,0.347299194561442,0.384245917387128,0.140397546737604
"9b7e55b321134e4f4cd22316ff3d694c",1.09362299564029,1.04928692824946,0.598536909776103,0.384245917387128,0.229069681519249,1.17490578585679,0.687209044557748,1.24140988694303,1.22663119781275,0.458139363038499,0.421192640212813,0.354688539126579,0.798049213034804,0.561590186950418,0,0.236459026084386,0.140407921962755,0.110840168477056,0.103458468814662,0.310352471735757,0.295573782605483,0.376856572821991,0.0591147565210966,0.184733614128427,0.687209044557748,0.339909849996305,0.288184438040346,0.103466114847387,0.073909830007391,0.192122958693564,0.0738934456513707,0.0960614793467819,0.17734426956329,0.0886721347816449,0,0,0.214290992388975,0.0591147565210966,0,0,0.0812948045229473,0.12561885760733,0.12561885760733,0,0,0
"87bebde65385b25eeb5bf58d43f4a259",0.657651666297199,1.34486071085495,1.76605335106776,0,0.0443360673908224,0.384245917387128,0.894110692381586,0.539422153255006,0.768491834774256,0.842385280425626,0.55420084238528,0.583758220645829,0.724155767383433,0.376856572821991,0.162565580433016,0.0517254119559595,0,0,0,0.317741816300894,0.192122958693564,0.472918052168773,0,0.975393482598094,0.55420084238528,0.805438557599941,0.192122958693564,0,0,0,0.147786891302741,0,0.12561885760733,0.110840168477056,0.0738934456513707,0.0221680336954112,0.0517254119559595,0,0,0,0,0,0,0,0,0.0221680336954112
"07cf99983471b7849010b964155a0b00",0.60592625434124,0.214290992388975,0.487696741299047,0.369467228256854,0.620704943471514,0.288184438040346,0.435971329343087,0.399024606517402,0.206901647823838,0.229069681519249,0.310352471735757,0.273405748910072,0.199512303258701,0.539422153255006,0.214290992388975,0.147786891302741,0.288205734555129,0.17734426956329,0.199527046999704,0.42858198477795,0.369467228256854,0.48030739673391,0.0738934456513707,0.214290992388975,0.258627059779798,0.184733614128427,0.472918052168773,0.0147808735496268,0.0073909830007391,0.192122958693564,0.376856572821991,0.214290992388975,0.214290992388975,0.273405748910072,0.332520505431168,0.273405748910072,0.295573782605483,0.0221680336954112,0.0517407051518959,0.0369467228256854,0,0,0.0295573782605483,0.0369467228256854,0.0665041010862337,0.0517254119559595
"1c9f3e0e4a7e2be0dddeaa22c791cd23",0.317741816300894,0.509864774994458,0.768491834774256,0.55420084238528,0.502475430429321,0,0.968004138032956,0.672430355427474,0.716766422818296,0.236459026084386,0.347299194561442,0.450750018473361,0.347299194561442,0.687209044557748,0.236459026084386,0,0.0517292344073308,0.0886721347816449,0.0517292344073308,0.642872977166925,0.362077883691717,0.665041010862337,0.0443360673908224,0.458139363038499,0.450750018473361,0.273405748910072,0.192122958693564,0,0.0443458980044346,0.0221680336954112,0.243848370649523,0.288184438040346,0.229069681519249,0.192122958693564,0.162565580433016,0.147786891302741,0.155176235867879,0,0.0221745879222411,0,0,0.0443360673908224,0,0.0812827902165078,0,0.0591147565210966
"cf466d9d5a047d399396cd51619869ee",0.709377078253159,1.03450823911919,0.458139363038499,1.58870908150447,2.19463533584571,0.399024606517402,1.01234020542378,0.435971329343087,0.613315598906377,0.184733614128427,0.103450823911919,0.118229513042193,0.162565580433016,0.295573782605483,0.133008202172467,0.0812827902165078,0.214306828258942,0.17734426956329,0.184747265740467,0.435971329343087,0.339909849996305,0.325131160866031,0.140397546737604,0.229069681519249,0.25123771521466,0.140397546737604,0.236459026084386,0.0960756780725741,0.24390243902439,0.0221680336954112,0.12561885760733,0.110840168477056,0.118229513042193,0.0812827902165078,0.184733614128427,0.118229513042193,0.118229513042193,0.0960614793467819,0.0665237637667233,0.0443360673908224,0.0443426206488804,0.0665041010862337,0.0517254119559595,0.0221680336954112,0.0369467228256854,0.0665041010862337
"7b8645d6badf88bc78cdbf551b1fe641",0,0,0,0,0,0,0,0,0,0.25123771521466,0.266016404344935,0.236459026084386,0,0,0,0,0.258646172036654,0.221680336954112,0.0738989062961868,0.221680336954112,0.916278726076997,0.162565580433016,0.17734426956329,0.192122958693564,0.465528707603636,0.30296312717062,0.435971329343087,0.214322666469588,0.133037694013304,0.147786891302741,0.199512303258701,0.502475430429321,0.347299194561442,0.517254119559595,0.384245917387128,0.399024606517402,0.399024606517402,0.0886721347816449,0.133047527533447,0.103450823911919,0.0812948045229473,0.0812827902165078,0.133008202172467,0.391635261952265,0.266016404344935,0.399024606517402
"768412beb4da00fa90bbcaa4df0c48d5",0.864553314121038,1.08623365107515,1.43353284563659,0.738934456513707,0.517254119559595,0.716766422818296,0.827606591295352,1.13795906303111,1.08623365107515,0.465528707603636,0.532032808689869,0.391635261952265,0.805438557599941,0.598536909776103,0.169954924998153,0.12561885760733,0.0517292344073308,0.0738934456513707,0.0443393437777121,0.391635261952265,0.214290992388975,0.266016404344935,0,0.273405748910072,0.288184438040346,0.339909849996305,0.199512303258701,0.0295617470992536,0,0,0.0812827902165078,0.140397546737604,0.0812827902165078,0.12561885760733,0.0591147565210966,0.155176235867879,0.140397546737604,0,0,0,0.0886852412977607,0,0,0.0295573782605483,0.0960614793467819,0.0812827902165078
"9854c20977f9b82da67625792bca5422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147786891302741,0.199512303258701,0,0.975393482598094,0.17734426956329,0.273405748910072,0.184733614128427,0.133008202172467,0.317788781316976,0.155210643015521,0.369467228256854,0.229069681519249,0.0886721347816449,0.458139363038499,0.243848370649523,0.162565580433016,0.17734426956329,0.354688539126579,0.42858198477795,0.413925641215167,0.679819699992611,0.495159263912497,0.642872977166925,0.310352471735757,0.362077883691717,0.295573782605483,0.221680336954112
"0fde87674753be193626937e43ae64a7",0,0,0,0.295573782605483,0,0,0,0,0,0.465528707603636,0.406413951082539,0.332520505431168,0,0.42858198477795,0.458139363038499,0.391635261952265,0.192137156370086,0.273405748910072,0.206916937629323,0.140397546737604,0.310352471735757,0.273405748910072,0.140397546737604,0.17734426956329,0.458139363038499,0.243848370649523,0.362077883691717,0.199541792919962,0.147819660014782,0.0886721347816449,0.325131160866031,0.199512303258701,0.221680336954112,0.214290992388975,0.295573782605483,0.30296312717062,0.325131160866031,0.155176235867879,0.310444230911376,0.192122958693564,0.192151356145148,0.110840168477056,0.229069681519249,0.221680336954112,0.147786891302741,0.413803295647676
"5bde20478a5eb866eff18dffb352e4b1",0.229069681519249,0.214290992388975,0.12561885760733,0.362077883691717,0.325131160866031,0.266016404344935,0.280795093475209,0.0886721347816449,0.214290992388975,0.155176235867879,0.258627059779798,0.140397546737604,0.229069681519249,0.0960614793467819,0.236459026084386,0.214290992388975,0.133018031333136,0.118229513042193,0.22169671888856,0.0517254119559595,0.0812827902165078,0.12561885760733,0.162565580433016,0.147786891302741,0.147786891302741,0.199512303258701,0.266016404344935,0.118246988397014,0.169992609016999,0.103450823911919,0.155176235867879,0.0591147565210966,0.169954924998153,0.0886721347816449,0.133008202172467,0.169954924998153,0.118229513042193,0.243848370649523,0.79828516520068,0.332520505431168,0.251274850343655,0.339909849996305,0.435971329343087,0.140397546737604,0.147786891302741,0.487696741299047
"e98f9ff3a695defac6b8cccb6e2d95cd",0.450750018473361,0.310352471735757,0.517254119559595,0,0,0.60592625434124,0.229069681519249,0.561590186950418,1.13795906303111,0.672430355427474,0.694598389122885,0.73154511194857,0.812827902165078,0.620704943471514,0.310352471735757,0,0,0,0,0.406413951082539,0.450750018473361,0.502475430429321,0,0.546811497820143,0.450750018473361,0.761102490209118,0.273405748910072,0,0,0,0.162565580433016,0,0,0.17734426956329,0.288184438040346,0,0.184733614128427,0,0,0,0,0,0,0,0,0
"3051f76ff23a0eb73322c27c84cb2667",0.502475430429321,0.576368876080692,0.266016404344935,0.0886721347816449,0,0.583758220645829,0.561590186950418,0.598536909776103,0.805438557599941,0.679819699992611,0.746323801078844,0.532032808689869,0.650262321732062,0.236459026084386,0.0960614793467819,0,0.0295595625184747,0.0221680336954112,0.022169671888856,0.184733614128427,0.421192640212813,0.369467228256854,0.0295573782605483,0.435971329343087,0.746323801078844,0.465528707603636,0.347299194561442,0.00739043677481339,0.0073909830007391,0.0147786891302741,0.25123771521466,0.162565580433016,0.103450823911919,0.288184438040346,0.103450823911919,0.17734426956329,0.169954924998153,0,0,0,0,0,0,0.0665041010862337,0.0517254119559595,0.0886721347816449
"6b0db70f2f40cc6a178f8cbab8070270",0,0,0,0.206901647823838,0.147786891302741,0,0,0,0,0.0886721347816449,0.155176235867879,0,0,0,0.118229513042193,0.147786891302741,0.302985515814366,0.413803295647676,0.517292344073308,0.0886721347816449,0.0812827902165078,0.199512303258701,0.133008202172467,0.0295573782605483,0.133008202172467,0.0221680336954112,0.184733614128427,0.251274850343655,1.70731707317073,0.369467228256854,0.192122958693564,0.140397546737604,0.110840168477056,0.140397546737604,0.118229513042193,0.206901647823838,0.0517254119559595,0.140397546737604,0.221745879222411,0.199512303258701,0.214322666469588,0.103450823911919,0.332520505431168,0.155176235867879,0,0.147786891302741
"3391c2df3c78353dcf6d52f08f217b03",0.17734426956329,0.103450823911919,0.30296312717062,0.17734426956329,0.236459026084386,0.310352471735757,0.184733614128427,0.192122958693564,0.184733614128427,0.169954924998153,0.362077883691717,0.243848370649523,0.266016404344935,0.362077883691717,0.199512303258701,0.214290992388975,0.155187703221992,0.17734426956329,0.125628140703518,0.236459026084386,0.273405748910072,0.221680336954112,0.0886721347816449,0.273405748910072,0.288184438040346,0.206901647823838,0.0960614793467819,0.184760919370335,0.0886917960088692,0.140397546737604,0.162565580433016,0.243848370649523,0.258627059779798,0.317741816300894,0.273405748910072,0.214290992388975,0.229069681519249,0.110840168477056,0.310444230911376,0.229069681519249,0.147808735496268,0.118229513042193,0.236459026084386,0.147786891302741,0.103450823911919,0.140397546737604
"4de3e7f44010bff09438bbf861081625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118229513042193,0,0,0,0,0,0.0517368810051737,0.118229513042193,0.0960614793467819,0,0,0,0.110840168477056,0,0,1.07145496194488,1.08655480818981,1.80300007389345,0.702091493607272,1.27835660976871,0.509864774994458,0.118229513042193,0.0665041010862337,0.147786891302741
"f746aa1ba50626113a9b0ed30213f19b",0.60592625434124,1.10101234020542,0.871942658686175,0.421192640212813,0,0.938446759772408,0.620704943471514,0.864553314121038,0.738934456513707,0,0,0.509864774994458,0,0.48030739673391,0.236459026084386,0,0,0,0,0.317741816300894,0.369467228256854,0.30296312717062,0,0.901500036946723,0.657651666297199,0.561590186950418,0.162565580433016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"db49845d0883bb2b4733277aac8327f0",0,0,0,0.775881179339393,0.73154511194857,0.133008202172467,0,0,0.0738934456513707,0.103450823911919,0.391635261952265,0.0443360673908224,0.0960614793467819,0.162565580433016,0.517254119559595,0.347299194561442,0.362104640851315,0.273405748910072,0.487732781554833,0.12561885760733,0.140397546737604,0.214290992388975,0.317741816300894,0.0147786891302741,0.162565580433016,0.0517254119559595,0.155176235867879,0.162589609045895,0.133037694013304,0.206901647823838,0.376856572821991,0.147786891302741,0.17734426956329,0.140397546737604,0.12561885760733,0.221680336954112,0.192122958693564,0.147786891302741,0.0813068223815507,0.162565580433016,0.0886852412977607,0.184733614128427,0.155176235867879,0.155176235867879,0.103450823911919,0.169954924998153
"963d0ff7735dc1eadaecabe48ae837db",0.672430355427474,0.60592625434124,0.635483632601788,0.332520505431168,0.103450823911919,0.901500036946723,0.472918052168773,0.620704943471514,0.413803295647676,0.665041010862337,0.199512303258701,0.568979531515555,0.406413951082539,0.561590186950418,0.258627059779798,0.147786891302741,0.177357375110848,0.118229513042193,0.125628140703518,0.258627059779798,0.354688539126579,0.25123771521466,0.0665041010862337,0.273405748910072,0.539422153255006,0.620704943471514,0.133008202172467,0.103466114847387,0,0.110840168477056,0,0.12561885760733,0,0,0,0.12561885760733,0.110840168477056,0,0,0,0,0,0,0,0,0
"326adba5c8aa57cc6aa7ec723baefff3",0,0,0,0.347299194561442,0.325131160866031,0,0,0,0,0.25123771521466,0.768491834774256,0,0,0,0.406413951082539,0.679819699992611,0.22169671888856,0.199512303258701,0.177357375110848,0.339909849996305,0.243848370649523,0.310352471735757,0.236459026084386,0.110840168477056,0,0.17734426956329,0.258627059779798,0.243884413568842,0.0813008130081301,0.295573782605483,0.317741816300894,0.406413951082539,0.30296312717062,0.376856572821991,0.266016404344935,0.295573782605483,0.199512303258701,0,0,0.140397546737604,0,0.192122958693564,0,0.17734426956329,0,0.17734426956329
"e34ab4a3a3230b40c4af7c2bb761e06d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362077883691717,0.310375406443985,0.347299194561442,0.428613656517884,0,0,0,0.376856572821991,0,0,0,0,0.236493976794029,0.125646711012565,0.273405748910072,0.147786891302741,0,0,0,0,0,0,0.620704943471514,0.583930815285683,0.620704943471514,0.36952183874067,0.450750018473361,0.790659868469667,0.280795093475209,0.273405748910072,0
"397320d4189e90b940f97e9d3683ebc1",0.701987733688022,0.620704943471514,0.672430355427474,0.288184438040346,0.192122958693564,0.532032808689869,1.29313529889899,1.13056971846597,0.657651666297199,0.295573782605483,0.295573782605483,0.399024606517402,0.42858198477795,0.325131160866031,0.206901647823838,0.110840168477056,0.11084835944428,0.0738934456513707,0.0665090156665681,0.118229513042193,0.206901647823838,0.30296312717062,0,0.0665041010862337,0.0886721347816449,0.184733614128427,0.147786891302741,0.0591234941985071,0.0147819660014782,0.0443360673908224,0.266016404344935,0.133008202172467,0.133008202172467,0.0960614793467819,0.110840168477056,0.162565580433016,0.206901647823838,0,0,0,0,0,0,0.0886721347816449,0.0960614793467819,0
