Lat	Long	Speed	Temp	Sal	Chla
32.057885	134.23372	1	25.21	34.754	0.25
32.05796	134.2340433	1	25.204	34.751	0.26
32.058035	134.234405	1	25.202	34.754	0.25
32.05812167	134.2347933	1.1	25.201	34.756	0.26
32.05817	134.2352133	1.1	25.203	34.754	0.26
32.05822167	134.2355167	1	25.211	34.752	0.27
32.05824833	134.2358033	0.8	25.228	34.756	0.26
32.058275	134.236115	0.8	25.238	34.754	0.26
32.05830833	134.2363333	0.8	25.249	34.759	0.26
32.05838333	134.23664	0.8	25.251	34.751	0.26
32.05845	134.236885	0.7	25.257	34.756	0.27
32.05845667	134.237155	0.8	25.254	34.756	0.26
32.05850167	134.2374267	0.8	25.258	34.754	0.26
32.058555	134.2377183	1	25.254	34.754	0.26
32.05865833	134.23801	0.9	25.256	34.755	0.28
32.05873333	134.2383417	1.1	25.253	34.756	0.27
32.05883167	134.2386583	1	25.256	34.754	0.26
32.05890667	134.2389967	1	25.258	34.755	0.26
32.05899	134.2393117	0.9	25.258	34.756	0.26
32.05906	134.239585	0.9	25.257	34.757	0.25
32.05914	134.2398933	0.8	25.26	34.758	0.26
32.05922	134.2401667	0.9	25.257	34.756	0.27
32.059295	134.24059	1.2	25.259	34.758	0.27
32.05938333	134.2411	1.5	25.263	34.754	0.25
32.05949	134.241555	1.5	25.262	34.756	0.25
32.0596	134.241995	1.5	25.261	34.753	0.25
32.05972333	134.2424633	1.4	25.268	34.754	0.26
32.05984167	134.2429067	1.4	25.267	34.757	0.25
32.05997333	134.2433367	1.4	25.28	34.76	0.25
32.060105	134.2437167	1.3	25.291	34.757	0.25
32.06024333	134.2440933	1.2	25.289	34.759	0.24
32.06038	134.24447	1	25.287	34.755	0.27
32.06050167	134.24481	1.1	25.288	34.759	0.25
32.06061333	134.245215	1.2	25.276	34.76	0.25
32.06075333	134.2455983	1.2	25.252	34.757	0.26
32.06088333	134.24599	1.3	25.213	34.755	0.27
32.06100167	134.246385	1.2	25.192	34.757	0.25
32.06112167	134.2467733	1.2	25.176	34.76	0.25
32.06124667	134.2471683	1.2	25.164	34.758	0.26
32.06137833	134.247585	1.3	25.159	34.754	0.27
32.061515	134.2479783	1.3	25.161	34.765	0.25
32.06164833	134.2484033	1.4	25.163	34.757	0.25
32.061795	134.2488233	1.3	25.171	34.757	0.26
32.06194333	134.2492417	1.3	25.204	34.756	0.27
32.06210167	134.2496733	1.4	25.235	34.758	0.25
32.06226	134.250085	1.3	25.248	34.76	0.25
32.06241833	134.2505017	1.4	25.261	34.757	0.28
32.06257333	134.2509183	1.3	25.263	34.758	0.28
32.06273667	134.2513517	1.4	25.265	34.756	0.27
32.06291	134.2517983	1.4	25.269	34.76	0.27
32.06307833	134.2522483	1.5	25.273	34.757	0.28
32.063235	134.2527033	1.6	25.269	34.759	0.28
32.06337667	134.2531683	1.4	25.27	34.76	0.27
32.063495	134.2536	1.3	25.274	34.76	0.27
32.06362	134.2540033	1.3	25.274	34.756	0.26
32.06371833	134.2543967	1.1	25.275	34.763	0.27
32.06378333	134.254755	1.1	25.277	34.756	0.26
32.063865	134.2551267	1.2	25.275	34.753	0.26
32.06394333	134.2555667	1.3	25.278	34.759	0.26
32.06402	134.2560233	1.4	25.276	34.76	0.27
32.06411833	134.2565133	1.5	25.278	34.757	0.25
32.06421167	134.2570017	1.5	25.284	34.762	0.27
32.06433167	134.2574683	1.5	25.281	34.761	0.26
32.06445833	134.2579417	1.4	25.285	34.76	0.26
32.06459	134.2584117	1.5	25.301	34.753	0.25
32.06475333	134.25888	1.4	25.311	34.76	0.27
32.06488667	134.259345	1.5	25.312	34.756	0.28
32.06504333	134.2597717	1.4	25.318	34.758	0.28
32.06520333	134.2601917	1.4	25.326	34.758	0.26
32.06538333	134.26062	1.5	25.323	34.759	0.25
32.0656	134.26097	1	25.32	34.761	0.24
32.06573833	134.2613333	1.1	25.307	34.757	0.25
32.06591	134.26172	1.4	25.307	34.761	0.25
32.06616833	134.2622233	1.7	25.302	34.757	0.25
32.06644	134.2627283	1.8	25.301	34.759	0.28
32.06673333	134.26322	1.9	25.29	34.759	0.25
32.06705333	134.2637167	1.8	25.289	34.758	0.26
32.06739833	134.2642083	1.9	25.286	34.76	0.27
32.067735	134.26471	1.9	25.284	34.764	0.25
32.06809667	134.265185	1.9	25.285	34.764	0.3
32.06844	134.2656483	1.8	25.283	34.754	0.27
32.06878167	134.2661133	1.8	25.286	34.758	0.25
32.069135	134.2665717	1.8	25.282	34.762	0.25
32.06946667	134.2670067	1.8	25.283	34.76	0.26
32.06982667	134.2674683	1.8	25.283	34.758	0.27
32.07017833	134.2678883	1.8	25.281	34.761	0.24
32.07054	134.2683317	1.8	25.279	34.762	0.25
32.0709	134.26876	1.8	25.275	34.757	0.24
32.07125333	134.2691717	1.8	25.277	34.758	0.24
32.07163667	134.269585	1.8	25.276	34.758	0.24
32.07202167	134.2699967	1.8	25.277	34.755	0.24
32.07239	134.2703983	1.7	25.278	34.76	0.23
32.07278667	134.2707983	1.8	25.279	34.762	0.26
32.07317333	134.2712083	1.8	25.275	34.757	0.25
32.073535	134.2716083	1.7	25.276	34.763	0.24
32.07394167	134.27201	1.8	25.273	34.755	0.24
32.07432167	134.2723833	1.8	25.273	34.757	0.25
32.07472	134.272765	1.8	25.273	34.754	0.22
32.075105	134.27315	1.8	25.273	34.752	0.24
32.07551	134.2735417	1.8	25.257	34.744	0.22
32.07590833	134.273955	1.8	25.27	34.758	0.33
32.07629333	134.2743583	1.8	25.268	34.754	0.24
32.07667833	134.2747533	1.8	25.272	34.753	0.23
32.07707167	134.275155	1.8	25.269	34.753	0.24
32.07744167	134.2755483	1.8	25.271	34.757	0.22
32.07784833	134.2759433	1.8	25.273	34.754	0.22
32.07825333	134.2763317	1.8	25.271	34.751	0.23
32.07866	134.2767283	1.8	25.272	34.753	0.23
32.07903333	134.2771233	1.8	25.271	34.754	0.22
32.07939333	134.2775067	1.7	25.27	34.751	0.2
32.07979167	134.2779017	1.8	25.269	34.75	0.21
32.080215	134.2783067	1.8	25.267	34.753	0.22
32.08056	134.2786583	1.7	25.261	34.748	0.22
32.08096	134.2790733	1.9	25.262	34.753	0.23
32.081355	134.2795533	2	25.25	34.748	0.2
32.08171	134.280095	2.1	25.238	34.752	0.21
32.08212	134.2806933	2.2	25.232	34.748	0.21
32.08245833	134.2812817	2.2	25.238	34.752	0.2
32.08280333	134.2819	2.2	25.242	34.747	0.21
32.083125	134.282515	2.3	25.244	34.743	0.19
32.08338333	134.28319	2.2	25.243	34.739	0.18
32.08367333	134.2838667	2.2	25.231	34.739	0.19
32.08391333	134.28454	2.2	25.207	34.733	0.17
32.08416	134.2852317	2.3	25.187	34.737	0.19
32.084405	134.2859717	2.3	25.171	34.735	0.18
32.084645	134.286665	2.3	25.16	34.736	0.17
32.08488667	134.2873717	2.2	25.154	34.734	0.16
32.08511	134.2880967	2.3	25.149	34.734	0.17
32.08532833	134.288785	2.3	25.149	34.733	0.15
32.08554	134.2894617	2.1	25.144	34.732	0.18
32.08578833	134.2900983	2.1	25.149	34.731	0.18
32.08606	134.2907367	2.2	25.142	34.733	0.18
32.08635333	134.2913583	2	25.145	34.732	0.18
32.08651333	134.29189	1.7	25.142	34.729	0.17
32.08670167	134.2925467	2.1	25.141	34.733	0.17
32.086955	134.293205	2.2	25.136	34.731	0.18
32.087405	134.293665	2.1	25.133	34.728	0.19
32.08787167	134.2941183	2.1	25.134	34.733	0.19
32.08834667	134.2945683	2.2	25.135	34.728	0.18
32.088785	134.2950433	2.2	25.129	34.729	0.17
32.089295	134.2955233	2.2	25.131	34.733	0.17
32.0898	134.2959917	2.4	25.128	34.733	0.17
32.09038	134.2965167	2.6	25.126	34.732	0.19
32.09101333	134.296995	2.7	25.126	34.732	0.16
32.091705	134.2974817	3	25.125	34.729	0.17
32.09245667	134.29795	3.1	25.124	34.726	0.18
32.09328	134.2984133	3.3	25.123	34.728	0.19
32.09411667	134.2988633	3.4	25.122	34.726	0.17
32.09496167	134.29936	3.3	25.125	34.73	0.18
32.09577667	134.299845	3.2	25.127	34.732	0.18
32.096565	134.30036	3.1	25.124	34.727	0.17
32.09733167	134.3008583	3.1	25.123	34.728	0.18
32.09806667	134.3013483	3	25.12	34.731	0.19
32.09881667	134.3018367	3.1	25.117	34.725	0.16
32.09956	134.30234	3	25.114	34.73	0.17
32.1003	134.3028317	3	25.115	34.728	0.15
32.10104667	134.3033517	3	25.109	34.725	0.14
32.10179	134.3038183	3.1	25.107	34.724	0.16
32.10252333	134.30429	2.9	25.113	34.726	0.14
32.10323	134.3048217	2.8	25.106	34.726	0.15
32.10384	134.3053033	2.7	25.105	34.728	0.16
32.10444667	134.3058117	2.5	25.104	34.727	0.17
32.10501167	134.3063133	2.5	25.103	34.724	0.14
32.10554667	134.3068033	2.4	25.108	34.729	0.18
32.10610167	134.3073533	2.5	25.108	34.731	0.16
32.106785	134.3078783	3.1	25.11	34.731	0.16
32.10759667	134.3084067	3.2	25.109	34.73	0.17
32.10842667	134.30891	3.3	25.105	34.73	0.17
32.10931	134.30941	3.7	25.112	34.731	0.16
32.11048833	134.3098767	4.6	25.111	34.731	0.14
32.11180333	134.3103567	5	25.112	34.72	0.17
32.11312167	134.3107817	4.9	25.122	34.738	0.16
32.11446667	134.3112283	5	25.12	34.731	0.17
32.11577167	134.3116783	5	25.123	34.731	0.15
32.11710667	134.3121317	4.9	25.124	34.732	0.16
32.11844	134.3125883	4.9	25.128	34.734	0.15
32.11973667	134.313085	5	25.13	34.731	0.15
32.121065	134.313545	4.9	25.128	34.735	0.16
32.12236167	134.31404	4.9	25.129	34.728	0.17
32.123665	134.314525	5	25.132	34.737	0.17
32.12502	134.3150617	4.9	25.132	34.731	0.17
32.1263	134.3155517	4.9	25.129	34.73	0.18
32.12762	134.3160567	4.8	25.133	34.734	0.17
32.12883833	134.3166	4.8	25.132	34.735	0.18
32.13005333	134.3171433	4.8	25.132	34.73	0.18
32.13138167	134.3176267	4.8	25.133	34.737	0.17
32.13264833	134.3181383	4.9	25.134	34.743	0.18
32.13396833	134.3186533	4.9	25.127	34.73	0.18
32.13525667	134.3191667	4.9	25.122	34.731	0.19
32.13652833	134.3196617	4.8	25.126	34.735	0.37
32.137795	134.3202517	4.8	25.132	34.739	0.22
32.13907	134.3206783	4.5	25.129	34.736	0.18
32.140205	134.321135	4.4	25.127	34.736	0.18
32.14141333	134.3216083	4.5	25.127	34.74	0.2
32.14254667	134.3221167	4.5	25.128	34.739	0.19
32.14370667	134.3226833	4.4	25.13	34.737	0.18
32.144865	134.323115	4.5	25.135	34.744	0.2
32.14601667	134.32367	4.4	25.135	34.742	0.2
32.14721333	134.3241817	4.5	25.134	34.735	0.21
32.14834	134.32469	4.4	25.141	34.74	0.21
32.14950333	134.325185	4.4	25.136	34.739	0.21
32.15067833	134.325735	4.4	25.147	34.738	0.22
32.15181833	134.3262567	4.4	25.15	34.743	0.2
32.15293833	134.326755	4.3	25.153	34.742	0.19
32.154095	134.3272683	4.3	25.154	34.735	0.21
32.155205	134.3277867	4.4	25.161	34.746	0.21
32.15634	134.3282967	4.3	25.154	34.739	0.22
32.15751333	134.3288267	4.4	25.156	34.738	0.22
32.15862167	134.3293717	4.4	25.158	34.742	0.2
32.15982333	134.3299	4.4	25.161	34.745	0.21
32.16097833	134.3304133	4.5	25.16	34.747	0.2
32.16214167	134.3309533	4.5	25.159	34.74	0.21
32.163295	134.3315267	4.5	25.164	34.745	0.23
32.16445	134.3319583	4.4	25.161	34.744	0.19
32.16563833	134.332535	4.4	25.155	34.739	0.2
32.16678167	134.3329933	4.3	25.152	34.745	0.22
32.16782	134.3334867	4.2	25.145	34.734	0.2
32.16886333	134.3340917	3.8	25.143	34.736	0.19
32.16977833	134.3345883	3.5	25.129	34.728	0.19
32.170595	134.335105	3.2	25.126	34.733	0.2
32.17129667	134.3355183	2.6	25.121	34.726	0.19
32.17187667	134.335895	2.2	25.118	34.723	0.19
32.17238833	134.336255	2	25.12	34.723	0.19
32.172845	134.33659	1.9	25.115	34.723	0.18
32.17324833	134.3369483	1.8	25.116	34.725	0.2
32.17361333	134.3373983	1.8	25.12	34.724	0.19
32.17394667	134.337855	1.7	25.116	34.722	0.2
32.17443	134.337955	1.9	25.109	34.726	0.2
32.175065	134.33778	2.7	25.096	34.719	0.19
32.176	134.33712	4.5	25.089	34.73	0.2
32.17722167	134.33618	5.3	25.069	34.717	0.18
32.17853333	134.334985	6.3	25.04	34.733	0.19
32.18001	134.3335583	7	25.02	34.723	0.19
32.18161333	134.3319067	8	25.012	34.727	0.18
32.18330167	134.3300883	8.5	25.009	34.728	0.17
32.18523167	134.3279783	9.9	25.009	34.728	0.19
32.18732667	134.3256333	10.5	25.005	34.727	0.18
32.189445	134.3232767	10.6	25.011	34.731	0.18
32.19162667	134.3208517	10.7	25.011	34.732	0.16
32.19386167	134.318365	11.2	25.014	34.729	0.17
32.19629667	134.3156733	11.9	25.018	34.731	0.19
32.19878667	134.3128833	12.5	25.024	34.725	0.18
32.20134	134.3099867	13	25.031	34.737	0.17
32.20410833	134.3068083	14	25.028	34.721	0.19
32.20696167	134.30356	14.3	25.032	34.726	0.17
32.20966333	134.3001917	14.2	25.028	34.723	0.16
32.21237167	134.29662	14.4	25.035	34.723	0.18
32.21499833	134.2931717	14.3	25.034	34.719	0.17
32.21768167	134.2896067	14.2	25.04	34.722	0.17
32.220365	134.286145	14.3	25.039	34.727	0.16
32.22304667	134.2827	14.3	25.042	34.723	0.18
32.22576667	134.2791633	14.4	25.053	34.73	0.18
32.22842333	134.2757433	14.3	25.056	34.731	0.18
32.231145	134.272175	14.4	25.064	34.738	0.17
32.233845	134.2686733	14.4	25.074	34.736	0.16
32.23648833	134.2652167	14.4	25.082	34.737	0.18
32.23923	134.2616667	14.4	25.088	34.738	0.19
32.24188833	134.2581717	14.4	25.077	34.727	0.19
32.24451333	134.2547883	14.3	25.07	34.752	0.21
32.24723833	134.2512317	14.3	25.059	34.744	0.21
32.24987	134.2477883	14.4	25.054	34.749	0.22
32.25264167	134.244225	14.5	25.06	34.754	0.22
32.25534833	134.2407217	14.4	25.066	34.757	0.25
32.257985	134.2372883	14.4	25.072	34.762	0.23
32.26071833	134.2337433	14.3	25.071	34.762	0.23
32.26340333	134.2302683	14.3	25.088	34.765	0.22
32.26605	134.2268567	14.3	25.106	34.762	0.23
32.26877167	134.22333	14.3	25.119	34.76	0.22
32.27138333	134.2199167	14.2	25.132	34.768	0.23
32.27411	134.2164117	14.1	25.135	34.758	0.22
32.27673333	134.212915	14.2	25.137	34.763	0.2
32.27931833	134.20943	14.3	25.138	34.761	0.21
32.28201667	134.2058083	14.5	25.14	34.767	0.22
32.28461	134.2023033	14.4	25.141	34.767	0.21
32.287325	134.1986883	14.4	25.149	34.757	0.2
32.28996833	134.1951433	14.4	25.151	34.761	0.17
32.292585	134.19166	14.5	25.161	34.753	0.18
32.295285	134.1880367	14.5	25.171	34.756	0.17
32.29794167	134.1844633	14.5	25.185	34.752	0.19
32.30056167	134.180965	14.4	25.191	34.746	0.18
32.30325333	134.17737	14.4	25.211	34.748	0.14
32.30587667	134.1738933	14.4	25.224	34.738	0.15
32.30861333	134.1702667	14.4	25.249	34.742	0.16
32.31126667	134.1667183	14.5	25.264	34.743	0.16
32.31398	134.1631733	14.4	25.279	34.743	0.17
32.31661333	134.15972	14.3	25.278	34.741	0.2
32.31933833	134.1561667	14.2	25.281	34.748	0.18
32.321975	134.15273	14.3	25.268	34.751	0.19
32.32468333	134.1491633	14.4	25.249	34.745	0.2
32.32728333	134.1456117	14.3	25.234	34.754	0.21
32.32985333	134.1421533	14.2	25.226	34.749	0.2
32.33253	134.1385583	14.3	25.226	34.752	0.26
32.335165	134.1350383	14.2	25.225	34.751	0.22
32.337775	134.1315867	14.2	25.222	34.75	0.21
32.34042667	134.1280183	14.2	25.22	34.751	0.22
32.34299833	134.124595	14.2	25.209	34.747	0.22
32.34568	134.121105	14.1	25.205	34.75	0.21
32.34826	134.1175933	14.2	25.192	34.739	0.2
32.350825	134.1141733	14	25.193	34.75	0.21
32.35345833	134.110615	14.1	25.191	34.744	0.21
32.35599833	134.1071433	14.2	25.191	34.745	0.2
32.35870167	134.103555	14.3	25.19	34.743	0.22
32.36132667	134.1000583	14.1	25.192	34.747	0.21
32.36392333	134.0966467	14.2	25.196	34.738	0.19
32.36659	134.09315	14	25.201	34.741	0.19
32.36917333	134.0897267	13.7	25.198	34.736	0.18
32.371635	134.0863367	13.9	25.199	34.736	0.18
32.37420833	134.08289	13.8	25.201	34.738	0.18
32.37673333	134.0795117	13.8	25.254	34.735	0.16
32.37934167	134.0760317	13.9	25.285	34.732	0.14
32.38190833	134.0725783	14	25.334	34.732	0.16
32.38444333	134.069185	14.1	25.418	34.742	0.18
32.38707833	134.0657	13.9	25.468	34.754	0.2
32.38966	134.0622683	13.8	25.506	34.753	0.22
32.39217833	134.0589	13.8	25.56	34.764	0.26
32.39479833	134.0554283	13.9	25.601	34.755	0.27
32.397355	134.0520983	13.9	25.652	34.759	0.32
32.399995	134.04865	13.9	25.676	34.762	0.37
32.40261	134.0452817	13.9	25.7	34.755	0.41
32.40520333	134.0419617	13.8	25.716	34.745	0.45
32.40788167	134.0385283	13.9	25.731	34.741	0.5
32.41049	134.03514	13.9	25.741	34.728	0.57
32.41311167	134.0317633	13.9	25.739	34.723	0.61
32.415715	134.0284	13.8	25.734	34.72	0.66
32.41826667	134.0251	13.8	25.745	34.719	0.68
32.42090167	134.021685	13.7	25.749	34.719	0.68
32.42350333	134.0183183	13.8	25.752	34.707	0.65
32.42605333	134.0150167	13.8	25.755	34.72	0.67
32.42869333	134.0116167	13.8	25.758	34.712	0.65
32.43127333	134.00826	13.8	25.774	34.726	0.58
32.43383167	134.0049633	13.8	25.794	34.729	0.57
32.43648333	134.0015517	13.9	25.823	34.754	0.57
32.43906833	133.9982467	13.9	25.845	34.75	0.56
32.44170833	133.9947933	13.9	25.861	34.765	0.52
32.44432167	133.9914317	13.8	25.873	34.766	0.52
32.44686333	133.9880167	13.9	25.888	34.767	0.53
32.44947	133.98454	13.9	25.9	34.769	0.5
32.45202667	133.9811733	13.8	25.912	34.776	0.5
32.45464667	133.9776917	13.9	25.915	34.781	0.49
32.457	133.9741033	13.7	25.918	34.767	0.5
32.45926167	133.9705333	13.8	25.917	34.789	0.52
32.46162667	133.9668317	13.9	25.901	34.778	0.57
32.46392167	133.9631967	13.9	25.889	34.775	0.61
32.46614333	133.95962	13.7	25.881	34.782	0.64
32.46834833	133.9558067	13.7	25.871	34.78	0.66
32.470505	133.95215	13.9	25.87	34.79	0.64
32.47284167	133.9484183	13.9	25.86	34.774	0.59
32.47525167	133.9448217	13.9	25.838	34.778	0.54
32.47761167	133.9413233	13.9	25.834	34.771	0.51
32.48008	133.9376917	13.9	25.819	34.787	0.45
32.48247667	133.93412	13.8	25.812	34.777	0.43
32.484805	133.930765	13.3	25.806	34.77	0.4
32.48708	133.9275583	12.1	25.814	34.762	0.39
32.48911167	133.9248367	10.7	25.834	34.764	0.37
32.49094	133.9223733	9.2	25.843	34.765	0.39
32.492445	133.92038	7.6	25.851	34.761	0.36
32.49379333	133.918845	6.4	25.854	34.763	0.39
32.49502	133.9175183	5.4	25.852	34.764	0.36
32.49601833	133.91659	4.2	25.856	34.757	0.33
32.49686167	133.9158633	3.6	25.857	34.755	0.34
32.49756833	133.9152233	3	25.86	34.758	0.34
32.49817	133.91502	2.1	25.862	34.767	0.38
32.49871667	133.9151817	1.7	25.873	34.761	0.41
32.49912667	133.9155633	1.9	25.88	34.755	0.44
32.49943167	133.9161267	2.1	25.893	34.752	0.45
32.49959167	133.9169067	2.6	25.902	34.757	0.45
32.499635	133.91773	2.4	25.911	34.758	0.47
32.49987667	133.9184517	2.3	25.913	34.755	0.5
32.50019167	133.91914	2.4	25.927	34.756	0.5
32.50056667	133.9198083	2.4	25.925	34.755	0.5
32.50095667	133.9204383	2.4	25.947	34.747	0.48
32.50136833	133.9210767	2.4	25.947	34.749	0.48
32.50178167	133.9216667	2.4	25.948	34.742	0.48
32.50228167	133.9222567	2.5	25.946	34.748	0.49
32.50272833	133.92288	2.5	25.952	34.757	0.5
32.50313667	133.9235317	2.5	25.948	34.754	0.5
32.50362667	133.924215	2.7	25.951	34.761	0.47
32.50405	133.9249617	2.7	25.942	34.748	0.5
32.504445	133.9257433	2.8	25.941	34.751	0.48
32.50478167	133.9266333	2.9	25.943	34.752	0.48
32.50510833	133.92747	2.8	25.94	34.722	0.5
32.50542833	133.92835	2.8	25.938	34.77	0.48
32.50574167	133.9292033	2.8	25.945	34.762	0.5
32.506045	133.9300517	2.8	25.939	34.752	0.49
32.506345	133.9309333	2.9	25.939	34.757	0.48
32.50660667	133.9317933	2.7	25.944	34.755	0.49
32.50688833	133.9326017	2.6	25.938	34.75	0.48
32.50721833	133.9333267	2.4	25.944	34.748	0.5
32.50755833	133.9339917	2.3	25.943	34.76	0.5
32.50789833	133.934635	2.2	25.955	34.768	0.49
32.50822	133.935255	2.2	25.95	34.754	0.48
32.50853	133.9358567	2.1	25.953	34.758	0.47
32.50885667	133.9364333	2	25.954	34.753	0.48
32.50915167	133.93696	1.9	25.952	34.747	0.48
32.50943	133.9375017	1.8	25.953	34.757	0.49
32.50972167	133.938005	1.7	25.949	34.754	0.48
32.50998	133.9385117	1.8	25.954	34.761	0.48
32.51025667	133.93904	1.8	25.944	34.752	0.48
32.51051833	133.9395417	1.8	25.943	34.759	0.49
32.51077667	133.940045	1.7	25.951	34.759	0.47
32.51104333	133.9405433	1.8	25.944	34.754	0.48
32.511325	133.941025	1.8	25.946	34.75	0.48
32.51163167	133.94151	1.8	25.946	34.758	0.5
32.51187667	133.94204	1.8	25.94	34.754	0.47
32.51206833	133.942595	1.8	25.945	34.756	0.49
32.51224	133.9431967	1.8	25.942	34.76	0.48
32.51241333	133.9437383	1.9	25.936	34.748	0.49
32.512565	133.9443417	1.9	25.943	34.753	0.46
32.51272667	133.9449367	1.8	25.943	34.752	0.49
32.51291	133.9454783	1.8	25.945	34.758	0.47
32.51309333	133.9460417	1.8	25.956	34.763	0.46
32.51327667	133.946595	1.7	25.953	34.747	0.45
32.51349667	133.9471067	1.8	25.956	34.77	0.47
32.51375333	133.9476717	1.9	25.952	34.771	0.46
32.51402167	133.9482533	2	25.957	34.761	0.46
32.51431833	133.94884	2.1	25.963	34.75	0.45
32.51465333	133.9494817	2.2	25.962	34.757	0.47
32.51498833	133.9501367	2.4	25.973	34.758	0.45
32.51534	133.950845	2.5	25.984	34.761	0.45
32.51568667	133.9515917	2.6	25.988	34.755	0.45
32.516035	133.9523683	2.7	25.998	34.761	0.44
32.51639667	133.9532067	2.8	25.994	34.751	0.45
32.516745	133.954085	2.9	26.005	34.761	0.47
32.51712167	133.9549783	3	25.999	34.759	0.48
32.51752833	133.9558817	3.1	26.004	34.756	0.47
32.51792	133.956795	3.1	26.003	34.759	0.49
32.518305	133.957725	3	26.01	34.758	0.5
32.51866167	133.9586017	2.8	26.005	34.76	0.48
32.51902	133.9594133	2.7	26.008	34.756	0.52
32.519335	133.9602583	2.7	26.006	34.757	0.49
32.519645	133.961075	2.6	26.004	34.757	0.5
32.519935	133.9619	2.6	26.005	34.762	0.51
32.52018333	133.9626883	2.5	26.012	34.764	0.49
32.52043333	133.9634983	2.6	26.006	34.764	0.48
32.52071667	133.9642767	2.5	26.012	34.755	0.49
32.52097833	133.965065	2.5	26.007	34.762	0.48
32.52125833	133.9658233	2.5	26.014	34.76	0.47
32.52152167	133.966585	2.3	26.026	34.758	0.51
32.521835	133.9673033	2.4	26.045	34.764	0.49
32.52218	133.9679083	2.1	26.038	34.76	0.48
32.52241	133.9685933	2.3	26.036	34.758	0.5
32.52274833	133.9695	3.2	26.035	34.761	0.5
32.52316	133.970535	3.4	26.024	34.754	0.51
32.523675	133.97155	3.6	26.024	34.75	0.52
32.52418	133.9725767	3.6	26.021	34.766	0.53
32.52466333	133.9736217	3.6	26.013	34.758	0.53
32.52515333	133.9746367	3.6	26.011	34.761	0.52
32.52564667	133.9757017	3.6	26.013	34.759	0.52
32.52614	133.9767733	3.7	26.019	34.761	0.54
32.52664	133.9778283	3.7	26.018	34.758	0.51
32.52714667	133.9789217	3.7	26.019	34.761	0.49
32.52765667	133.979955	3.7	26.016	34.759	0.52
32.52814167	133.9810083	3.6	26.006	34.755	0.47
32.52865	133.9820617	3.6	26.008	34.756	0.52
32.5291	133.983105	3.6	26.007	34.756	0.51
32.52956333	133.9841317	3.5	26.005	34.754	0.51
32.53007	133.9851667	3.6	26.008	34.757	0.5
32.53055167	133.9861717	3.5	26.008	34.767	0.51
32.53100667	133.9872133	3.5	26.004	34.748	0.47
32.53149167	133.9882317	3.5	26.01	34.758	0.48
32.53195333	133.98923	3.5	26.01	34.763	0.48
32.53242	133.9902467	3.5	26.008	34.753	0.48
32.53287167	133.9912433	3.5	26.015	34.758	0.51
32.53335167	133.9922583	3.4	26.013	34.757	0.5
32.53379833	133.9932667	3.4	26.013	34.755	0.52
32.53424667	133.9942567	3.4	26.01	34.761	0.5
32.53470833	133.9952717	3.4	26.007	34.76	0.59
32.53517167	133.9962767	3.4	26.003	34.758	0.51
32.535635	133.9972717	3.4	26.021	34.777	0.5
32.53609833	133.9982733	3.4	26.006	34.755	0.49
32.536565	133.9992683	3.4	26.006	34.744	0.49
32.537055	134.0002767	3.4	26.008	34.76	0.49
32.53751833	134.0012467	3.4	26.006	34.759	0.5
32.53797833	134.0021733	3.4	26.002	34.75	0.5
32.53845	134.0031983	3.4	26.01	34.77	0.49
32.53889	134.0041633	3.4	26.002	34.745	0.5
32.53936667	134.00518	3.4	26.013	34.752	0.5
32.53983	134.00618	3.4	26.015	34.752	0.5
32.54029167	134.007155	3.4	26.009	34.753	0.48
32.54076667	134.0081583	3.4	25.989	34.757	0.51
32.54125	134.0091567	3.4	25.952	34.752	0.5
32.54166167	134.0101167	3.4	25.921	34.757	0.51
32.54211833	134.0111017	3.3	25.907	34.755	0.5
32.54253667	134.0120883	3.4	25.898	34.759	0.5
32.543005	134.0130817	3.3	25.89	34.754	0.5
32.543415	134.0140533	3.3	25.892	34.761	0.48
32.54385667	134.015015	3.3	25.883	34.762	0.47
32.5443	134.0160217	3.4	25.899	34.746	0.51
32.544735	134.017005	3.3	25.919	34.757	0.5
32.545175	134.0179817	3.3	25.953	34.758	0.5
32.545635	134.0189717	3.4	25.974	34.758	0.49
32.546065	134.0199433	3.4	25.99	34.753	0.49
32.54651667	134.020955	3.4	26.003	34.758	0.51
32.54695667	134.0219333	3.3	26.006	34.76	0.5
32.54729833	134.022955	3.4	26.011	34.755	0.52
32.54766667	134.0240817	3.7	26.013	34.747	0.49
32.54813833	134.025235	3.7	26.025	34.773	0.5
32.54871833	134.026265	3.4	26.021	34.75	0.52
32.54916333	134.0272317	3.3	26.014	34.75	0.5
32.549545	134.028195	3.2	26.02	34.758	0.51
32.54993	134.02911	2.9	26.016	34.754	0.49
32.550275	134.0299483	2.7	26.019	34.753	0.49
32.55058667	134.0307133	2.6	26.021	34.758	0.48
32.55091833	134.0314683	2.5	26.014	34.765	0.49
32.55122667	134.0322233	2.5	26.006	34.748	0.49
32.55152833	134.0329717	2.5	26.01	34.754	0.5
32.55182	134.033705	2.4	26.006	34.754	0.51
32.55210667	134.0344367	2.4	26.012	34.755	0.49
32.55238167	134.035185	2.4	26.01	34.759	0.48
32.552665	134.0359133	2.4	26.013	34.757	0.48
32.552935	134.0366317	2.3	26.014	34.761	0.48
32.55320167	134.0373317	2.3	26.009	34.757	0.5
32.55349	134.0380283	2.3	26.009	34.753	0.5
32.55369167	134.0387883	2.3	26.01	34.751	0.5
