Lat	Long	Speed	Temp	Sal	Sig-t	Ssp	Chla	N_N	SRP	DIN_SPR
30.75814	129.80299	15.4	25.705	34.655	22.886	1535.5	0.55	107.2701767	27.80196974	3.860131101
30.76227833	129.8043633	15.3	25.611	34.647	22.909	1535.27	0.56	106.6208937	28.14313219	3.79110837
30.76636667	129.80585	15.3	25.536	34.649	22.934	1535.09	0.61	107.64299	27.89459375	3.863868777
30.770455	129.8073433	15.2	25.486	34.659	22.957	1534.99	0.59	109.8696133	27.99343521	3.926060888
30.77462	129.8088533	15.4	25.432	34.656	22.971	1534.86	0.64	109.4167056	28.63702062	3.823934697
30.77866167	129.8102433	15.1	25.387	34.651	22.981	1534.74	0.68	105.8262885	28.0095368	3.779303907
30.782805	129.8116933	15.2	25.347	34.646	22.989	1534.64	0.64	95.80446697	27.03818036	3.545272041
30.78686	129.8132133	15.2	25.324	34.651	23	1534.6	0.67	81.07805238	26.3590439	3.075438114
30.79093167	129.814845	15.3	25.31	34.652	23.005	1534.56	0.66	73.12208918	25.81143035	2.833567958
30.79495667	129.8164217	15.3	25.302	34.667	23.019	1534.56	0.68	71.99731079	26.10444744	2.759064428
30.79900667	129.817985	15.2	25.303	34.675	23.025	1534.58	0.7	71.11246976	25.60115313	2.778595292
30.803075	129.8195117	15.2	25.312	34.693	23.035	1534.62	0.68	69.75063511	24.89077001	2.804090116
30.80705	129.8212233	15.2	25.322	34.69	23.03	1534.64	0.68	69.82565875	25.20785978	2.77152448
30.81104167	129.82296	15.2	25.338	34.71	23.041	1534.71	0.67	72.70721191	25.08446738	2.900434228
30.815025	129.824705	15.2	25.347	34.721	23.046	1534.74	0.67	68.50162402	24.73724691	2.772727363
30.81902167	129.826455	15.2	25.356	34.713	23.038	1534.76	0.63	62.15596087	23.61970077	2.632429163
30.82302667	129.828175	15.2	25.368	34.724	23.041	1534.8	0.62	60.45208295	23.96118206	2.523382819
30.82707	129.829955	15.2	25.376	34.741	23.052	1534.84	0.63	58.98065155	23.90506562	2.468116003
30.83081	129.8320367	15	25.39	34.743	23.05	1534.87	0.63	58.56485233	23.79299216	2.463456758
30.83406167	129.8351083	15	25.407	34.747	23.047	1534.92	0.66	60.65975207	24.08361793	2.520048361
30.83743	129.8381817	15.1	25.418	34.756	23.051	1534.96	0.65	61.64566182	23.66657075	2.605771189
30.84068833	129.84118	15.2	25.433	34.756	23.046	1534.99	0.62	62.10398596	23.21397254	2.676475717
30.84400167	129.8442333	15.2	25.452	34.76	23.043	1535.04	0.64	61.90207902	23.40480032	2.647897436
30.84730333	129.8472883	15.2	25.47	34.765	23.042	1535.09	0.58	61.39212571	23.72061471	2.5885834
30.85060333	129.8503417	15.1	25.48	34.771	23.043	1535.12	0.59	60.20914926	23.13234863	2.603930322
30.85392667	129.8533983	15.1	25.497	34.78	23.044	1535.18	0.6	59.95780277	23.42329323	2.561195708
30.85721667	129.8564733	15.1	25.504	34.772	23.036	1535.18	0.62	60.38985136	23.36813332	2.587587566
30.86054167	129.8595467	15.2	25.519	34.78	23.038	1535.23	0.62	61.84480291	23.82503593	2.598624355
30.86391	129.86267	15.2	25.524	34.781	23.037	1535.24	0.59	61.5720211	23.47877199	2.62514654
30.86714667	129.8657233	15.2	25.538	34.775	23.028	1535.26	0.59	58.18812071	23.74006416	2.451632786
30.87048833	129.86881	15.2	25.545	34.79	23.037	1535.3	0.57	54.86218789	23.5133665	2.333435882
30.87379833	129.8718783	15.2	25.553	34.777	23.025	1535.3	0.58	53.75527228	23.08117426	2.33056832
30.87709833	129.87496	15.2	25.569	34.793	23.032	1535.36	0.58	51.74323274	22.8302445	2.266537478
30.88043333	129.8781017	15.1	25.559	34.785	23.029	1535.33	0.58	50.9462074	22.79963553	2.236459027
30.88363	129.8811733	15.2	25.572	34.793	23.031	1535.37	0.58	52.19475751	23.53233768	2.218893139
30.88690667	129.8843	15.2	25.588	34.794	23.027	1535.41	0.57	55.43091549	23.17140694	2.394445748
30.89020333	129.8874	15.2	25.591	34.797	23.028	1535.42	0.57	58.84500973	23.13187036	2.546339941
30.89348667	129.89052	15.2	25.601	34.794	23.023	1535.44	0.55	61.04558794	24.03706679	2.540680912
30.89678833	129.8936167	15.2	25.597	34.789	23.02	1535.42	0.59	62.74416465	24.05603798	2.610886128
30.90004833	129.8967567	15.2	25.601	34.79	23.02	1535.43	0.58	67.32913475	24.1612563	2.787456844
30.90331833	129.8998933	15.2	25.612	34.793	23.019	1535.46	0.57	72.59392736	23.85978986	3.042653322
30.90664333	129.9030783	15.2	25.605	34.782	23.013	1535.43	0.58	79.25950699	24.35128697	3.256141227
30.90984	129.906175	15.1	25.608	34.793	23.02	1535.45	0.57	85.56460437	24.55965114	3.485666246
30.91308833	129.9093333	15.1	25.611	34.792	23.018	1535.46	0.58	89.64307847	24.61512989	3.64928286
30.91631333	129.9125	15.1	25.613	34.802	23.026	1535.48	0.57	89.98880953	25.05880049	3.592765256
30.91954	129.91564	15.1	25.602	34.786	23.017	1535.43	0.58	91.68462039	25.1381925	3.648157088
30.92275667	129.9187783	15.1	25.611	34.798	23.023	1535.47	0.54	91.2106231	24.91165426	3.664107222
30.926025	129.921865	15.1	25.601	34.784	23.016	1535.43	0.57	85.36281267	25.16816378	3.392514014
30.92929	129.924975	15.1	25.606	34.792	23.02	1535.45	0.55	75.69720937	25.13898961	3.011945888
30.93256167	129.9282183	15.2	25.601	34.777	23.01	1535.42	0.57	68.34800419	24.91882823	2.746027242
30.93574	129.9313733	15.3	25.598	34.788	23.02	1535.43	0.57	69.11472044	25.52654377	2.708076002
30.93895	129.9346167	15.2	25.586	34.779	23.017	1535.38	0.58	75.34341125	26.15004205	2.881839241
30.94209333	129.9379867	15.4	25.568	34.772	23.016	1535.33	0.6	82.49785461	26.37323243	3.132061315
30.94526	129.9413633	15.4	25.562	34.767	23.015	1535.31	0.55	86.66402915	26.88146883	3.224453601
30.94848167	129.9447067	15.4	25.549	34.758	23.012	1535.27	0.57	88.04557047	26.9782378	3.266041835
30.95163833	129.9480717	15.4	25.536	34.753	23.012	1535.23	0.58	91.3074278	27.31095089	3.345700392
30.95483333	129.951415	15.4	25.52	34.749	23.014	1535.19	0.6	94.44113414	28.18346588	3.352081154
30.95805333	129.9547567	15.4	25.504	34.743	23.014	1535.14	0.58	97.09219993	28.59078833	3.396759087
30.96123667	129.958075	15.4	25.494	34.726	23.005	1535.1	0.58	102.5612044	28.92748697	3.546325957
30.96442	129.9614467	15.4	25.479	34.741	23.021	1535.08	0.59	110.0939927	29.49662245	3.734359968
30.96763333	129.96477	15.4	25.466	34.732	23.018	1535.04	0.55	116.02305	29.95209026	3.874188493
30.97077167	129.9682117	15.5	25.456	34.724	23.015	1535	0.61	119.3027701	29.56517378	4.03648344
30.97394333	129.9716433	15.6	25.441	34.723	23.019	1534.97	0.59	121.7951453	30.43019594	4.003120684
30.97711833	129.9750767	15.6	25.436	34.716	23.015	1534.95	0.58	124.2447651	30.70408243	4.048248037
30.98035833	129.97846	15.5	25.428	34.726	23.025	1534.94	0.58	127.472856	31.10582512	4.099445012
30.983635	129.9819183	15.6	25.421	34.725	23.026	1534.92	0.64	130.1690973	31.77396148	4.096756293
30.98681333	129.9852467	15.6	25.414	34.726	23.029	1534.91	0.59	130.6894226	31.65662711	4.129279224
30.98999167	129.98857	14.9	25.403	34.709	23.02	1534.86	0.61	130.9274008	31.96574579	4.098876445
30.99280833	129.9915917	13.3	25.397	34.718	23.028	1534.86	0.63	135.4879392	32.41706863	4.180933232
30.99524	129.994275	11.4	25.389	34.719	23.032	1534.84	0.61	144.2079681	33.07819044	4.359556846
30.99739333	129.9966617	9.9	25.385	34.713	23.028	1534.82	0.61	153.4442887	44.38150806	3.5359177
30.99908333	129.9985967	7.9	25.373	34.704	23.026	1534.78	0.63	150.8378222	64.25884373	2.353096892
32.64290667	134.130225	6.3	25.894	34.773	22.916	1536.09	0.46	36.93264994	12.05885434	3.06269973
32.64376833	134.1284183	6.3	25.895	34.789	22.928	1536.12	0.48	40.54552623	12.05885434	3.36230334
32.64464667	134.1266217	6.3	25.893	34.775	22.919	1536.09	0.53	40.54552623	13.63417615	3.116068267
32.64553833	134.1247617	6.4	25.878	34.764	22.915	1536.04	0.52	40.54552623	15.20949796	2.869833193
32.64650167	134.122935	6.3	25.869	34.776	22.927	1536.04	0.56	39.34123413	21.5107852	1.828907395
32.64742833	134.1211517	6.3	25.852	34.753	22.915	1535.97	0.55	40.54552623	21.5107852	1.884892897
32.64834667	134.11932	6.3	25.842	34.761	22.924	1535.96	0.55	39.34123413	21.5107852	1.828907395
32.649235	134.117555	6.3	25.817	34.738	22.914	1535.87	0.59	38.13694204	21.5107852	1.772921894
32.65011333	134.1157233	6.3	25.785	34.734	22.921	1535.79	0.6	40.54552623	21.5107852	1.884892897
32.65102	134.1139217	6.3	25.747	34.696	22.904	1535.65	0.62	40.54552623	21.5107852	1.884892897
32.65188833	134.112155	6.2	25.702	34.675	22.902	1535.52	0.71	40.54552623	21.5107852	1.884892897
32.65269333	134.1102917	6.2	25.639	34.654	22.906	1535.34	0.71	40.54552623	21.5107852	1.884892897
32.65348667	134.1084783	6.2	25.577	34.639	22.913	1535.17	0.77	40.54552623	23.08610701	1.788993271
32.65433	134.106655	6.2	25.533	34.629	22.92	1535.06	0.79	40.54552623	23.08610701	1.788993271
32.65517333	134.1048283	6.3	25.497	34.604	22.912	1534.94	0.79	40.54552623	21.5107852	1.884892897
32.65597833	134.1029983	6.3	25.474	34.617	22.929	1534.9	0.82	40.54552623	21.5107852	1.884892897
32.65677333	134.10116	6.2	25.459	34.602	22.922	1534.85	0.86	40.54552623	21.5107852	1.884892897
32.65754833	134.0993283	6.2	25.448	34.611	22.932	1534.83	0.86	40.54552623	21.5107852	1.884892897
32.65831833	134.09755	6.2	25.442	34.604	22.929	1534.81	0.85	40.54552623	24.66142882	1.693093645
32.65909667	134.0956983	6.1	25.43	34.608	22.935	1534.79	0.87	44.15840252	29.38739425	1.539170091
32.65987167	134.0939	6	25.43	34.599	22.929	1534.78	0.88	47.77127882	29.38739425	1.655854825
32.66063	134.0920767	6.1	25.432	34.591	22.922	1534.77	0.9	47.77127882	30.96271606	1.542864609
32.661325	134.090235	6.1	25.43	34.61	22.937	1534.79	0.9	47.77127882	26.23675063	1.881835258
32.66205	134.0884617	6.1	25.435	34.604	22.931	1534.8	0.91	47.77127882	24.66142882	1.994825474
32.66275	134.0866367	6.1	25.445	34.616	22.937	1534.83	0.91	47.77127882	24.66142882	1.994825474
32.66341667	134.0847917	6	25.45	34.609	22.93	1534.84	0.88	47.77127882	23.08610701	2.10781569
32.664045	134.0829733	6	25.459	34.613	22.931	1534.86	0.87	47.77127882	21.5107852	2.220805906
32.66474	134.0811	6.1	25.449	34.61	22.931	1534.84	0.9	47.77127882	24.66142882	1.994825474
32.66536	134.0792617	6.1	25.452	34.603	22.925	1534.83	0.88	47.77127882	24.66142882	1.994825474
32.665965	134.077395	6	25.457	34.607	22.926	1534.85	0.89	47.77127882	24.66142882	1.994825474
32.66659333	134.0755683	5.9	25.464	34.609	22.926	1534.87	0.86	47.77127882	24.66142882	1.994825474
32.66721333	134.0737633	6	25.482	34.609	22.921	1534.91	0.91	47.77127882	27.81207244	1.768845041
32.66782833	134.071885	6	25.493	34.619	22.924	1534.95	0.89	47.77127882	27.81207244	1.768845041
32.66847167	134.0700733	6	25.504	34.619	22.921	1534.98	0.92	47.77127882	30.96271606	1.542864609
32.669065	134.06824	5.9	25.516	34.626	22.923	1535.02	0.91	47.77127882	30.96271606	1.542864609
32.66969333	134.066415	5.9	25.523	34.617	22.914	1535.02	0.89	47.77127882	26.23675063	1.881835258
32.67029333	134.0646133	5.9	25.533	34.615	22.909	1535.04	0.9	47.77127882	26.23675063	1.881835258
32.67090667	134.0627467	6	25.547	34.638	22.922	1535.1	0.91	47.77127882	24.66142882	1.994825474
32.671525	134.06094	6	25.551	34.615	22.904	1535.08	0.94	47.77127882	23.08610701	2.10781569
32.67215667	134.059145	6	25.565	34.633	22.913	1535.14	0.91	47.77127882	27.81207244	1.768845041
32.672805	134.057325	6	25.582	34.653	22.923	1535.2	0.9	47.77127882	27.81207244	1.768845041
32.67340333	134.0554633	6	25.585	34.632	22.905	1535.18	0.89	47.77127882	27.81207244	1.768845041
32.67406167	134.0536533	6	25.598	34.641	22.909	1535.23	0.88	47.77127882	24.66142882	1.994825474
32.67466167	134.0518133	5.9	25.602	34.662	22.923	1535.26	0.91	53.7927393	21.5107852	2.500733414
32.67532333	134.0500033	6	25.601	34.665	22.926	1535.27	0.9	53.7927393	29.38739425	1.867419972
32.67593667	134.0481717	5.9	25.602	34.647	22.912	1535.24	0.92	54.9970314	30.96271606	1.776234078
32.676565	134.0463367	5.9	25.613	34.642	22.905	1535.26	0.92	54.9970314	30.96271606	1.776234078
32.67721167	134.0445333	6	25.616	34.652	22.911	1535.28	0.92	54.9970314	27.81207244	2.03639569
32.67791333	134.04266	6.1	25.626	34.644	22.902	1535.3	0.91	54.9970314	24.66142882	2.296557303
32.67860667	134.0408517	5.9	25.627	34.635	22.895	1535.29	0.89	54.9970314	23.08610701	2.426638109
32.67930833	134.0390567	6.1	25.632	34.649	22.904	1535.32	0.91	54.9970314	30.96271606	1.776234078
32.68001833	134.03723	6	25.643	34.636	22.891	1535.32	0.91	54.9970314	30.96271606	1.776234078
32.68074833	134.035425	5.9	25.651	34.656	22.903	1535.37	0.92	54.9970314	29.38739425	1.906314884
32.68146167	134.0335983	6	25.656	34.659	22.904	1535.39	0.92	54.9970314	24.66142882	2.296557303
32.68219167	134.0317867	6	25.663	34.648	22.894	1535.39	0.91	54.9970314	26.23675063	2.166476496
32.68292	134.0299983	6	25.67	34.654	22.896	1535.41	0.93	54.9970314	29.38739425	1.906314884
32.68364333	134.0281583	6	25.684	34.67	22.904	1535.47	0.91	54.9970314	26.23675063	2.166476496
32.68437167	134.0263533	6	25.691	34.665	22.898	1535.48	0.89	54.9970314	23.08610701	2.426638109
32.685085	134.024545	6	25.695	34.654	22.889	1535.47	0.92	54.9970314	27.81207244	2.03639569
32.685815	134.0227167	6	25.714	34.649	22.879	1535.51	0.9	54.9970314	21.5107852	2.556718915
32.68651333	134.0209433	6	25.71	34.656	22.885	1535.51	0.94	54.9970314	21.5107852	2.556718915
32.687245	134.0191467	6	25.725	34.667	22.889	1535.56	0.93	54.9970314	23.08610701	2.426638109
32.688015	134.01734	6	25.742	34.668	22.885	1535.6	0.89	54.9970314	23.08610701	2.426638109
32.68877333	134.0155867	6.1	25.742	34.665	22.882	1535.6	0.91	54.9970314	21.5107852	2.556718915
32.68953333	134.013755	6	25.751	34.659	22.875	1535.61	0.94	56.2013235	24.66142882	2.352542804
32.69029833	134.0119433	6.1	25.757	34.662	22.875	1535.63	0.91	54.9970314	24.66142882	2.296557303
32.691085	134.0101667	6	25.762	34.658	22.871	1535.63	0.94	54.9970314	23.08610701	2.426638109
32.69189333	134.0083817	6.1	25.766	34.664	22.874	1535.65	0.93	54.9970314	21.5107852	2.556718915
32.69268667	134.0066267	6.2	25.77	34.662	22.872	1535.66	0.92	54.9970314	21.5107852	2.556718915
32.69351167	134.0048183	6.1	25.776	34.676	22.88	1535.69	0.93	54.9970314	24.66142882	2.296557303
32.69432167	134.0030117	6.1	25.778	34.656	22.864	1535.67	0.93	54.9970314	27.81207244	2.03639569
32.69510167	134.0012733	6.1	25.785	34.649	22.857	1535.67	0.98	54.9970314	26.23675063	2.166476496
32.69593833	133.9994817	6.1	25.795	34.664	22.865	1535.72	0.96	54.9970314	23.08610701	2.426638109
32.69674667	133.997695	6.1	25.805	34.666	22.864	1535.74	0.97	54.9970314	23.08610701	2.426638109
32.69756167	133.9959033	6.1	25.808	34.674	22.868	1535.76	0.97	54.9970314	23.08610701	2.426638109
32.69839333	133.99411	6.1	25.803	34.668	22.866	1535.74	0.95	54.9970314	30.96271606	1.776234078
32.699205	133.992335	6.2	25.811	34.657	22.855	1535.75	0.97	54.9970314	27.81207244	2.03639569
32.70004833	133.990515	6.1	25.808	34.661	22.859	1535.74	0.98	61.01849189	26.23675063	2.412222824
32.700915	133.98876	6.2	25.815	34.658	22.855	1535.76	1.02	61.01849189	27.81207244	2.247960837
32.70179167	133.987005	6.2	25.821	34.665	22.858	1535.78	1	62.22278399	21.5107852	2.892631924
32.70269333	133.9852167	6.2	25.822	34.666	22.858	1535.78	1.01	62.22278399	23.08610701	2.745460528
32.70359	133.9834483	6.1	25.825	34.655	22.849	1535.78	1.02	62.22278399	24.66142882	2.598289132
32.704495	133.981675	6.2	25.822	34.656	22.851	1535.77	0.98	61.01849189	21.5107852	2.836646423
32.705395	133.979935	6.2	25.842	34.67	22.855	1535.83	0.97	57.4056156	23.08610701	2.538609112
32.70627333	133.9782033	6.2	25.838	34.658	22.847	1535.81	0.93	56.2013235	24.66142882	2.352542804
32.70718833	133.976405	6.2	25.852	34.678	22.858	1535.87	0.93	54.9970314	23.08610701	2.426638109
32.70811	133.9746483	6.2	25.861	34.666	22.846	1535.87	0.95	54.9970314	21.5107852	2.556718915
32.70899	133.9728983	6.2	25.873	34.677	22.851	1535.92	0.93	54.9970314	21.5107852	2.556718915
32.70988833	133.9711433	6.2	25.861	34.658	22.841	1535.86	0.91	54.9970314	21.5107852	2.556718915
32.710785	133.9693983	6.2	25.871	34.673	22.848	1535.91	0.91	54.9970314	21.5107852	2.556718915
32.71167167	133.967645	6.1	25.877	34.66	22.837	1535.9	0.93	54.9970314	21.5107852	2.556718915
32.71250333	133.9659033	6	25.892	34.66	22.832	1535.94	0.91	54.9970314	21.5107852	2.556718915
32.713205	133.9641633	5.8	25.888	34.67	22.841	1535.94	0.91	54.9970314	21.5107852	2.556718915
32.71385833	133.9623683	5.9	25.906	34.681	22.844	1536	0.89	54.9970314	21.5107852	2.556718915
32.714455	133.9605917	5.7	25.914	34.685	22.844	1536.02	0.87	54.9970314	21.5107852	2.556718915
32.715	133.9588233	5.7	25.914	34.687	22.845	1536.02	0.85	54.9970314	21.5107852	2.556718915
32.71554667	133.9570117	5.6	25.921	34.677	22.836	1536.03	0.85	54.9970314	21.5107852	2.556718915
32.716065	133.9552033	5.7	25.945	34.701	22.847	1536.11	0.82	57.4056156	21.5107852	2.668689918
32.71657333	133.9533883	5.7	25.936	34.688	22.839	1536.08	0.84	62.22278399	21.5107852	2.892631924
32.71699167	133.9515833	5.9	25.948	34.678	22.828	1536.09	0.8	62.22278399	21.5107852	2.892631924
32.71747	133.9497633	5.8	25.961	34.704	22.844	1536.16	0.81	62.22278399	23.08610701	2.745460528
32.71798667	133.9478533	5.8	25.967	34.681	22.824	1536.14	0.79	62.22278399	29.38739425	2.156774942
32.71847	133.9459917	5.9	25.976	34.709	22.843	1536.2	0.79	63.42707609	30.96271606	2.048498457
32.718955	133.9441333	5.9	25.978	34.695	22.832	1536.18	0.77	69.44853657	21.5107852	3.228544933
32.71944333	133.9422767	5.8	25.976	34.694	22.831	1536.18	0.76	69.44853657	21.5107852	3.228544933
32.71991833	133.940465	5.9	25.981	34.696	22.832	1536.19	0.79	69.44853657	21.5107852	3.228544933
32.72041833	133.9386133	5.7	25.99	34.692	22.826	1536.21	0.77	69.44853657	21.5107852	3.228544933
32.72090333	133.9367833	5.8	25.996	34.69	22.822	1536.22	0.74	69.44853657	21.5107852	3.228544933
32.72138833	133.935015	5.6	25.997	34.702	22.831	1536.24	0.69	69.44853657	21.5107852	3.228544933
32.72189833	133.9332167	5.6	25.997	34.702	22.831	1536.24	0.71	74.26570496	21.5107852	3.45248694
32.722375	133.9314533	5.6	26.015	34.711	22.833	1536.29	0.7	76.67428916	21.5107852	3.564457943
32.722865	133.9296583	5.7	26.013	34.701	22.825	1536.27	0.69	76.67428916	21.5107852	3.564457943
32.72335833	133.927875	5.7	26.009	34.698	22.825	1536.26	0.7	76.67428916	21.5107852	3.564457943
32.72382333	133.9260917	5.8	26.018	34.714	22.834	1536.3	0.68	76.67428916	21.5107852	3.564457943
32.72432333	133.9242667	5.7	26.015	34.707	22.829	1536.29	0.7	76.67428916	21.5107852	3.564457943
32.72477833	133.9224417	5.6	26.02	34.708	22.829	1536.3	0.7	71.85712077	21.5107852	3.340515936
32.72523833	133.92067	5.7	26.006	34.7	22.827	1536.25	0.69	69.44853657	21.5107852	3.228544933
32.72571333	133.9188267	5.7	26.023	34.704	22.824	1536.3	0.71	69.44853657	21.5107852	3.228544933
32.72616833	133.9170067	5.7	26.021	34.709	22.828	1536.3	0.7	69.44853657	21.5107852	3.228544933
32.72663333	133.9151833	5.7	26.019	34.705	22.826	1536.29	0.73	69.44853657	21.5107852	3.228544933
32.72709	133.9133483	5.8	26.017	34.696	22.82	1536.27	0.77	69.44853657	21.5107852	3.228544933
32.72757	133.911555	5.8	26.01	34.691	22.819	1536.25	0.8	69.44853657	21.5107852	3.228544933
32.72808	133.909685	5.8	26.004	34.694	22.823	1536.24	0.79	70.65282867	21.5107852	3.284530435
32.72860667	133.90785	5.9	26.006	34.684	22.815	1536.23	0.85	75.46999706	23.08610701	3.327119864
32.72908833	133.905995	5.8	25.994	34.673	22.81	1536.19	0.88	85.10433384	27.81207244	3.145493196
32.72957833	133.9041633	5.9	25.994	34.685	22.819	1536.21	0.91	93.53437853	30.96271606	3.020871242
32.73003833	133.90234	5.7	25.973	34.656	22.804	1536.12	0.95	99.55583902	30.96271606	3.215345799
32.73055333	133.9005	5.8	25.96	34.661	22.812	1536.1	0.95	95.94296272	30.96271606	3.098661065
32.73105	133.8986717	5.8	25.918	34.619	22.793	1535.94	0.97	83.90004175	30.96271606	2.709711951
32.731485	133.896835	5.8	25.894	34.6	22.786	1535.86	0.95	73.06141287	30.96271606	2.359657748
32.731965	133.8949667	5.9	25.859	34.602	22.798	1535.78	0.93	64.63136818	30.96271606	2.087393369
32.73243833	133.8931233	5.8	25.836	34.59	22.797	1535.71	0.93	62.22278399	30.96271606	2.009603546
32.73288	133.8912683	5.8	25.823	34.605	22.812	1535.7	0.91	62.22278399	30.96271606	2.009603546
32.733295	133.889425	5.7	25.812	34.601	22.813	1535.67	0.91	62.22278399	30.96271606	2.009603546
32.733735	133.8875117	5.9	25.815	34.598	22.809	1535.68	0.9	62.22278399	30.96271606	2.009603546
32.73417833	133.8856467	5.9	25.81	34.593	22.807	1535.66	0.95	63.42707609	30.96271606	2.048498457
32.734665	133.88382	5.9	25.814	34.607	22.816	1535.69	0.9	69.44853657	30.96271606	2.242973014
32.73508167	133.88197	5.8	25.814	34.607	22.816	1535.68	0.9	75.46999706	30.96271606	2.437447571
32.73552	133.8800683	5.8	25.809	34.607	22.818	1535.67	0.89	81.49145755	30.96271606	2.631922128
32.73598833	133.8782017	5.8	25.804	34.6	22.814	1535.65	0.9	83.90004175	30.96271606	2.709711951
32.73643	133.8763	5.9	25.812	34.62	22.827	1535.7	0.89	83.90004175	30.96271606	2.709711951
32.73688333	133.8744183	5.9	25.798	34.602	22.818	1535.64	0.9	83.90004175	30.96271606	2.709711951
32.737325	133.8725567	5.9	25.801	34.603	22.817	1535.65	0.87	81.49145755	30.96271606	2.631922128
32.73781667	133.8706533	5.9	25.791	34.598	22.817	1535.62	0.89	76.67428916	30.96271606	2.476342483
32.73824167	133.8687267	6	25.785	34.605	22.824	1535.61	0.92	76.67428916	30.96271606	2.476342483
32.738685	133.8668567	6	25.781	34.597	22.819	1535.59	0.88	76.67428916	30.96271606	2.476342483
32.739135	133.8648983	6.1	25.771	34.59	22.817	1535.56	0.92	81.49145755	30.96271606	2.631922128
32.7396	133.8629933	6	25.76	34.601	22.829	1535.55	1.03	83.90004175	30.96271606	2.709711951
32.740025	133.86103	6	25.745	34.571	22.811	1535.48	0.94	86.30862594	30.96271606	2.787501774
32.74057167	133.85909	6.1	25.734	34.585	22.824	1535.47	0.94	91.12579433	30.96271606	2.943081419
32.74110667	133.85718	6.2	25.729	34.578	22.82	1535.45	0.96	93.53437853	30.96271606	3.020871242
32.741735	133.855215	6.3	25.709	34.579	22.827	1535.4	0.99	101.9644232	30.96271606	3.293135622
32.742405	133.8532733	6.3	25.695	34.581	22.833	1535.37	1.02	111.59876	30.96271606	3.604294913
32.74299333	133.851365	6.2	25.679	34.558	22.821	1535.31	1.06	120.0288047	32.53803787	3.725454956
32.743665	133.8494033	6.3	25.674	34.578	22.838	1535.32	1.05	126.0502652	38.83932511	3.270029646
32.744375	133.8474833	6.3	25.644	34.555	22.83	1535.22	1.13	123.641681	37.2640033	3.361537168
32.755195	133.835285	9.7	25.759	34.677	22.886	1535.65	0.69	111.8396184	25.26556009	4.426579105
32.75771833	133.83414	9.7	25.746	34.683	22.895	1535.63	0.69	114.2482026	25.22099303	4.529886328
32.760225	133.8330283	9.5	25.717	34.667	22.892	1535.54	0.75	114.2482026	25.17642597	4.537905092
32.76271833	133.8319133	9.5	25.694	34.66	22.893	1535.48	0.74	117.8610789	25.13185891	4.689772892
32.76517333	133.8308617	9.5	25.677	34.656	22.896	1535.43	0.74	121.4739552	25.08729185	4.842052581
32.76770333	133.8297817	9.5	25.653	34.649	22.898	1535.37	0.75	121.4739552	25.04272479	4.850669701
32.77019167	133.82872	9.5	25.637	34.656	22.908	1535.34	0.74	122.6782473	24.99815773	4.907528594
32.77274167	133.827705	9.6	25.609	34.647	22.91	1535.26	0.76	128.6997078	26.52891248	4.921233234
32.77529833	133.8266917	9.5	25.585	34.644	22.915	1535.2	0.77	128.6997078	28.05966722	4.692791872
32.77778	133.82572	9.4	25.563	34.624	22.906	1535.12	0.79	128.6997078	31.16574378	4.225363813
32.78028	133.82476	9.4	25.55	34.639	22.922	1535.11	0.79	131.108292	32.69649853	4.063728188
32.78281833	133.82382	9.6	25.536	34.643	22.929	1535.08	0.78	134.7211683	34.22725328	3.936060311
32.78534333	133.8228967	9.6	25.512	34.637	22.932	1535.02	0.81	131.108292	34.18268622	3.835495085
32.787945	133.821965	9.5	25.495	34.635	22.936	1534.98	0.78	128.6997078	32.56279735	4.010236169
32.79051833	133.8210783	9.5	25.468	34.626	22.937	1534.9	0.77	128.6997078	34.0935521	3.77489929
32.79307833	133.8202017	9.5	25.431	34.626	22.948	1534.81	0.79	128.6997078	34.04898504	3.779840295
32.79566333	133.8193767	9.5	25.428	34.636	22.957	1534.82	0.79	126.2911236	34.00441798	3.713931785
32.79815167	133.8184417	9.3	25.402	34.634	22.963	1534.76	0.79	121.4739552	33.95985092	3.576987792
32.80063	133.8174533	9.3	25.373	34.615	22.958	1534.66	0.79	121.4739552	33.91528385	3.581688206
32.80306333	133.8164883	9.2	25.343	34.614	22.967	1534.59	0.76	121.4739552	33.87071679	3.58640099
32.80552333	133.8155333	9.2	25.324	34.614	22.972	1534.55	0.79	121.4739552	33.82614973	3.591126192
32.80795167	133.8146033	9.2	25.295	34.616	22.983	1534.48	0.78	121.4739552	33.78158267	3.595863862
32.81041333	133.8137083	9	25.283	34.622	22.991	1534.46	0.78	121.4739552	33.73701561	3.600614049
32.81285833	133.8128333	9.1	25.258	34.625	23.001	1534.4	0.8	114.2482026	33.69244855	3.390914692
32.81528833	133.8119617	9.2	25.249	34.605	22.989	1534.36	0.79	114.2482026	33.64788149	3.395406005
32.81772	133.811085	9.1	25.241	34.628	23.009	1534.37	0.8	114.2482026	33.60331443	3.39990923
32.820175	133.8102183	9.1	25.217	34.615	23.006	1534.29	0.79	114.2482026	33.55874737	3.404424417
32.82259333	133.80935	9.1	25.208	34.608	23.004	1534.26	0.81	114.2482026	33.51418031	3.408951612
32.82506333	133.80845	9.1	25.194	34.618	23.015	1534.24	0.8	114.2482026	33.46961324	3.413490864
32.82752833	133.80755	9.1	25.183	34.607	23.011	1534.2	0.8	114.2482026	33.42504618	3.41804222
